Record ID,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,Hour of the day
8871,1/7/2023 3:50,1,Civil Lines,25.4486,81.8333,102,30.64,120,61,5,54,Light Rain,Saturday,0,,2.08,64,12,8,18,3
3427,1/3/2023 9:00,7,Phaphamau,25.4945,81.8686,254,21.03,120,79,4,37,Clear,Tuesday,0,,5.56,141,25,38,50,9
3303,1/3/2023 7:00,3,Chowk,25.4314,81.8437,127,23.03,120,62,5,53,Heavy Rain,Tuesday,0,,2.44,75,11,13,28,7
4145,1/3/2023 21:00,5,Naini Bridge,25.4088,81.8592,112,31.54,120,60,5,55,Clear,Tuesday,0,,2.47,60,15,11,26,21
4450,1/4/2023 2:00,10,Minto Park,25.4352,81.882,87,28.9,120,68,5,47,Fog,Wednesday,0,,1.52,55,7,6,19,2
4120,1/3/2023 20:30,10,Minto Park,25.4352,81.882,144,32.34,120,58,5,57,Clear,Tuesday,0,,2.68,87,11,15,31,20
1617,1/2/2023 2:50,7,Phaphamau,25.4945,81.8686,132,31.02,120,61,5,54,Clear,Monday,0,,2.78,76,13,17,26,2
10026,1/7/2023 23:00,6,Allahabad Junction,25.4358,81.8307,63,41.21,120,61,6,53,Clear,Saturday,0,,1.29,36,7,10,14,23
8863,1/7/2023 3:40,3,Chowk,25.4314,81.8437,93,35.4,120,68,4,48,Clear,Saturday,0,,1.85,53,10,8,19,3
6219,1/5/2023 7:30,9,MNNIT Gate,25.492,81.8639,86,31.13,120,56,5,59,Light Rain,Thursday,1,,1.96,48,12,9,17,7
5785,1/5/2023 0:20,5,Naini Bridge,25.4088,81.8592,40,44.06,120,70,3,47,Clear,Thursday,1,,0.7,27,3,3,7,0
7023,1/5/2023 21:00,3,Chowk,25.4314,81.8437,29,44.58,120,54,5,61,Clear,Thursday,1,,0.48,15,2,2,10,21
6284,1/5/2023 8:40,4,Tagore Town,25.4675,81.8867,139,30.77,120,59,6,55,Clear,Thursday,1,,2.5,91,12,10,26,8
8429,1/6/2023 20:20,9,MNNIT Gate,25.492,81.8639,236,24.69,120,92,6,22,Clear,Friday,0,,4.58,145,18,29,44,20
7170,1/5/2023 23:20,10,Minto Park,25.4352,81.882,62,40.01,120,61,6,53,Clear,Thursday,1,,1.29,32,6,8,16,23
2634,1/2/2023 19:50,4,Tagore Town,25.4675,81.8867,183,25.23,120,74,5,41,Clear,Monday,0,,3.36,112,19,10,42,19
1234,1/1/2023 20:30,4,Tagore Town,25.4675,81.8867,114,35.04,120,57,5,58,,Sunday,1,,1.73,80,5,8,21,20
10080,1/7/2023 23:50,10,Minto Park,25.4352,81.882,51,41.71,120,61,5,54,Cold Wave,Saturday,0,,0.81,31,2,5,13,23
9540,1/7/2023 14:50,10,Minto Park,25.4352,81.882,102,34.84,120,63,4,53,Clear,Saturday,0,,1.99,60,9,11,22,14
7090,1/5/2023 22:00,10,Minto Park,25.4352,81.882,28,50.15,120,51,4,65,Heatwave,Thursday,1,,0.65,16,4,3,5,22
8309,1/6/2023 18:20,9,MNNIT Gate,25.492,81.8639,113,30.62,120,62,3,55,Clear,Friday,0,,1.86,80,7,8,18,18
6665,1/5/2023 15:00,5,Naini Bridge,25.4088,81.8592,72,39.67,120,61,7,52,Clear,Thursday,1,,1.52,39,8,8,17,15
2796,1/2/2023 22:30,6,Allahabad Junction,25.4358,81.8307,123,31.57,120,57,4,59,Clear,Monday,0,,2.75,59,11,21,14,22
5841,1/5/2023 1:20,1,Civil Lines,25.4486,81.8333,38,42.43,120,67,6,47,Cold Wave,Thursday,1,,0.96,19,8,2,9,1
2635,1/2/2023 19:50,5,Naini Bridge,25.4088,81.8592,143,31.66,120,55,6,59,Clear,Monday,0,,2.65,85,12,13,33,19
5220,1/4/2023 14:50,10,Minto Park,25.4352,81.882,45,40.91,120,61,4,55,Clear,Wednesday,0,,0.84,27,2,7,9,14
9123,1/7/2023 8:00,3,Chowk,25.4314,81.8437,194,25.08,120,81,4,35,Clear,Saturday,0,,4.22,108,25,19,42,8
3311,1/3/2023 7:10,1,Civil Lines,25.4486,81.8333,177,25.31,120,82,5,33,Light Rain,Tuesday,0,,3.56,102,13,26,36,7
3229,1/3/2023 5:40,9,MNNIT Gate,25.492,81.8639,110,34.35,120,57,4,59,Clear,Tuesday,0,,2.08,64,10,10,26,5
2675,1/2/2023 20:30,5,Naini Bridge,25.4088,81.8592,245,25.02,120,80,4,36,Clear,Monday,0,,4.64,145,21,24,55,20
2721,1/2/2023 21:20,1,Civil Lines,25.4486,81.8333,108,34.72,120,61,6,53,Cold Wave,Monday,0,,2.26,74,15,6,13,21
1601,1/2/2023 2:40,1,Civil Lines,25.4486,81.8333,79,37.02,120,56,4,60,Clear,Monday,0,,1.52,48,5,11,15,2
2963,1/3/2023 1:20,3,Chowk,25.4314,81.8437,147,29.47,120,60,3,57,Clear,Tuesday,0,,1.95,87,18,15,27,1
71,1/1/2023 1:10,1,Civil Lines,25.4486,81.8333,78,40.42,120,68,3,49,Clear,Sunday,1,New Year Celebration,1.45,49,6,8,15,1
4793,1/4/2023 7:50,3,Chowk,25.4314,81.8437,121,32.63,120,59,3,58,Clear,Wednesday,0,,2.69,66,17,11,27,7
8478,1/6/2023 21:10,8,Jhunsi,25.4326,81.9061,162,28.63,120,79,4,37,Clear,Friday,0,,3.21,96,14,19,33,21
2498,1/2/2023 17:30,8,Jhunsi,25.4326,81.9061,177,24.15,120,82,5,33,Light Rain,Monday,0,,3.55,105,17,19,36,17
8677,1/7/2023 0:30,7,Phaphamau,25.4945,81.8686,121,31.48,120,57,6,57,Clear,Saturday,0,,2.26,77,9,13,22,0
365,1/1/2023 6:00,5,Naini Bridge,25.4088,81.8592,47,41.93,120,59,4,57,Clear,Sunday,1,,0.73,29,2,4,12,6
1729,1/2/2023 4:40,9,MNNIT Gate,25.492,81.8639,138,31.67,120,59,4,57,Clear,Monday,0,,2.54,86,11,13,28,4
7337,1/6/2023 2:10,7,Phaphamau,25.4945,81.8686,92,34.58,120,63,4,53,Clear,Friday,0,,1.5,61,4,9,18,2
5331,1/4/2023 16:50,1,Civil Lines,25.4486,81.8333,140,30.51,120,63,4,53,Clear,Wednesday,0,,2.12,88,5,12,35,16
7646,1/6/2023 7:20,6,Allahabad Junction,25.4358,81.8307,162,31.19,120,80,6,34,Clear,Friday,0,,3.07,100,15,14,33,7
4675,1/4/2023 12:00,5,Naini Bridge,25.4088,81.8592,132,34.16,120,63,4,53,Clear,Wednesday,0,,2.42,83,10,13,26,12
5694,1/4/2023 22:50,4,Tagore Town,25.4675,81.8867,101,35.81,120,66,4,50,Clear,Wednesday,0,,2.11,54,13,8,26,22
5510,1/4/2023 19:40,10,Minto Park,25.4352,81.882,147,31.33,120,61,6,53,Clear,Wednesday,0,,3.23,84,19,15,29,19
2242,1/2/2023 13:20,2,Katra,25.455,81.8463,102,38.29,120,59,5,56,Clear,Monday,0,,2.08,61,11,10,20,13
49,1/1/2023 0:40,9,MNNIT Gate,25.492,81.8639,20,48.37,120,57,6,57,Light Rain,Sunday,1,,0.3,15,1,1,3,0
8137,1/6/2023 15:30,7,Phaphamau,25.4945,81.8686,65,43.21,120,67,3,50,Clear,Friday,0,,1.47,37,10,5,13,15
6639,1/5/2023 14:30,9,MNNIT Gate,25.492,81.8592,49,38.68,120,57,5,58,Clear,Thursday,1,,0.82,28,5,1,15,14
8731,1/7/2023 1:30,1,Civil Lines,25.4486,81.8333,116,11.3,120,62,4,54,Heavy Rain,Saturday,0,Accident,2.48,65,12,15,24,1
6197,1/5/2023 7:10,7,Phaphamau,25.4945,81.8686,145,29.01,120,56,5,59,Clear,Thursday,1,,2.7,87,10,17,31,7
3091,1/3/2023 3:30,1,Civil Lines,25.4486,81.8333,67,28.46,120,67,5,48,Heavy Rain,Tuesday,0,,1.64,31,10,9,17,3
1865,1/2/2023 7:00,5,Naini Bridge,25.4088,81.8592,170,27.91,120,83,5,32,,Monday,0,,3.2,98,13,19,40,7
3814,1/3/2023 15:30,4,Tagore Town,25.4675,81.8867,112,31.46,120,71,3,46,Clear,Tuesday,0,,2.13,68,11,9,24,15
8759,1/7/2023 1:50,9,MNNIT Gate,25.492,81.8639,109,32.74,120,53,5,62,Clear,Saturday,0,,2.24,60,10,14,25,1
5389,1/4/2023 17:40,9,MNNIT Gate,25.492,81.8639,107,24.64,120,53,4,63,Heavy Rain,Wednesday,0,,2.42,66,14,12,15,17
4557,1/4/2023 3:50,7,Phaphamau,25.4945,81.8686,141,31.56,120,57,4,59,Clear,Wednesday,0,,3.2,87,21,12,21,3
6629,1/5/2023 14:20,9,MNNIT Gate,25.492,81.8639,60,44.27,120,59,5,56,Clear,Thursday,1,,1.05,43,6,2,9,14
4861,1/4/2023 9:00,1,Civil Lines,25.4486,81.8333,256,23.31,120,76,4,40,Clear,Wednesday,0,,4.92,154,23,25,54,9
5420,1/4/2023 18:10,10,Minto Park,25.4352,81.882,211,26.4,120,61,5,39,Clear,Wednesday,0,,4.3,124,25,17,45,18
5585,1/4/2023 21:00,5,Naini Bridge,25.4088,81.8592,121,31.29,120,59,5,56,Clear,Wednesday,0,,2.43,71,13,11,26,21
6077,1/5/2023 5:10,7,Phaphamau,25.4945,81.8686,71,40.4,120,61,5,52,Clear,Thursday,1,,1.52,41,8,8,14,5
2394,1/2/2023 15:50,4,Tagore Town,25.4675,81.8867,88,31.8,120,57,4,59,Light Rain,Monday,0,,1.55,60,6,8,14,15
745,1/3/2023 19:20,2,Katra,25.455,81.8463,191,25.08,120,70,5,45,Clear,Tuesday,0,,4.19,106,25,19,41,19
8949,1/7/2023 5:00,9,MNNIT Gate,25.492,81.8639,99,36.94,120,57,4,59,Cold Wave,Saturday,0,,1.97,61,9,11,18,5
4220,1/3/2023 22:10,10,Minto Park,25.4352,81.882,78,38.74,120,63,3,54,Clear,Tuesday,0,,1.79,36,9,12,21,22
3694,1/3/2023 13:30,4,Tagore Town,25.4675,81.8867,93,34.17,120,52,6,62,Heatwave,Tuesday,0,,1.71,54,8,8,23,13
739,1/1/2023 12:10,9,MNNIT Gate,25.492,81.8639,80,37.81,120,64,4,52,Clear,Sunday,1,,1.52,43,7,8,22,12
5530,1/4/2023 20:00,10,Minto Park,25.4352,81.882,250,25.03,120,74,3,43,Clear,Wednesday,0,,1.95,130,33,26,61,20
9079,1/7/2023 7:10,9,MNNIT Gate,25.492,81.8639,120,31.66,120,58,4,58,Clear,Saturday,0,,2.13,78,9,10,23,7
3545,1/3/2023 11:00,5,Naini Bridge,25.4088,81.8592,45,45.18,120,56,5,59,Clear,Tuesday,0,,1.01,22,6,5,12,11
682,1/1/2023 11:20,2,Katra,25.455,81.8463,52,30.48,120,61,5,54,Heavy Rain,Sunday,1,New Year Celebration,1.29,29,11,2,10,11
3660,1/3/2023 12:50,10,Minto Park,25.4352,81.882,109,31.89,120,57,5,58,Cold Wave,Tuesday,0,,2.26,67,10,14,18,12
8982,1/7/2023 5:40,2,Katra,25.455,81.8463,69,40.55,120,61,4,55,Clear,Saturday,0,,1.64,45,10,8,6,5
9528,1/7/2023 14:40,8,Jhunsi,25.4326,81.9061,95,34.71,120,50,3,67,Clear,Saturday,0,,1.59,60,7,6,22,14
3186,1/3/2023 5:00,6,Allahabad Junction,25.4358,81.8307,93,37.37,120,47,3,70,Clear,Tuesday,0,,2.13,57,11,13,12,5
8829,1/7/2023 3:00,9,MNNIT Gate,25.492,81.8639,73,41.39,120,75,4,41,Clear,Saturday,0,,1.64,43,9,9,12,3
7065,1/5/2023 21:40,5,Naini Bridge,25.4088,81.8592,66,41.11,120,57,4,59,Clear,Thursday,1,,1.49,35,9,7,15,21
2164,1/2/2023 12:00,4,Tagore Town,25.4675,81.8867,125,32.95,120,52,6,62,Clear,Monday,0,,2.15,85,11,6,23,12
4626,1/4/2023 5:00,6,Allahabad Junction,25.4358,81.8307,111,29.22,120,65,4,51,Fog,Wednesday,0,,2.43,57,9,20,25,5
4342,1/4/2023 0:20,2,Katra,25.455,81.8463,55,30.71,120,54,4,62,Heavy Rain,Wednesday,0,,1.03,36,6,3,10,0
7296,1/6/2023 1:30,6,Allahabad Junction,25.4358,81.8307,84,28.87,120,60,6,54,Heavy Rain,Friday,0,,1.93,49,13,7,15,1
4081,1/3/2023 20:00,1,Civil Lines,25.4486,81.8333,157,30.46,120,76,6,38,Clear,Tuesday,0,,3.22,92,20,11,34,20
4393,1/4/2023 1:10,3,Chowk,25.4314,81.8437,188,14.83,120,83,6,31,Clear,Wednesday,0,Roadwork,3.64,113,20,14,41,1
5651,1/4/2023 22:10,1,Civil Lines,25.4486,81.8333,146,27.73,120,65,6,49,Clear,Wednesday,0,,2.92,79,16,13,38,22
70,1/1/2023 1:00,10,Minto Park,25.4352,81.882,49,40.96,120,64,5,51,Light Rain,Sunday,1,,0.75,32,2,4,11,1
9084,1/7/2023 7:20,4,Tagore Town,25.4675,81.8867,247,23.96,120,73,3,44,Clear,Saturday,0,,5.18,141,27,27,52,7
2569,1/2/2023 18:40,9,MNNIT Gate,25.492,81.8639,163,24.49,120,70,6,44,Fog,Monday,0,,3.08,102,13,17,31,18
4969,1/4/2023 10:40,9,MNNIT Gate,25.492,81.8639,154,21.38,120,81,6,33,Heavy Rain,Wednesday,0,,2.61,93,8,16,37,10
4983,1/4/2023 11:00,3,Chowk,25.4314,81.8437,61,41.07,120,67,5,48,Light Rain,Wednesday,0,,0.82,48,1,4,8,11
1590,1/2/2023 2:20,10,Minto Park,25.4352,81.882,89,34.85,120,61,4,55,Clear,Monday,0,,1.66,53,9,6,21,2
8280,1/6/2023 17:50,10,Minto Park,25.4352,81.882,256,23.92,120,78,2,40,Cold Wave,Friday,0,,4.77,149,19,28,60,17
9839,1/7/2023 19:50,9,MNNIT Gate,25.492,81.8639,122,30.4,120,63,6,51,Clear,Saturday,0,,2.13,78,12,5,27,19
8023,1/6/2023 13:40,3,Chowk,25.4314,81.8437,137,32.88,120,60,6,54,Clear,Friday,0,Local Market Fair,2.74,78,15,12,32,13
9768,1/7/2023 18:40,8,Jhunsi,25.4326,81.9061,361,10.02,120,82,6,32,Heatwave,Saturday,0,Roadwork,7.48,211,37,41,72,18
9149,1/7/2023 8:20,9,MNNIT Gate,25.492,81.8639,151,28.15,120,75,5,40,Clear,Saturday,0,,3.06,88,14,18,31,8
896,1/1/2023 14:50,6,Allahabad Junction,25.4358,81.8307,38,31.61,120,53,4,63,Heavy Rain,Sunday,1,,0.83,22,6,2,8,14
3213,1/4/2023 12:00,3,Chowk,25.4314,81.8437,119,33.84,120,48,4,68,Clear,,0,,2.74,70,14,17,18,12
2185,1/2/2023 12:20,5,Naini Bridge,25.4088,81.8592,108,38.18,120,57,5,58,Clear,Monday,0,,2.24,61,12,11,24,12
539,1/1/2023 8:50,9,MNNIT Gate,25.492,81.8639,150,30.1,120,55,3,62,Clear,Sunday,1,,3.17,98,16,17,19,8
4755,1/4/2023 7:10,5,Naini Bridge,25.4088,81.8592,194,25.3,120,80,6,34,Heatwave,Wednesday,0,,3.42,111,13,19,51,7
65,1/1/2023 1:00,5,Naini Bridge,25.4088,81.8592,27,41.22,120,60,4,56,Light Rain,Sunday,1,,0.74,17,6,2,2,1
3689,1/3/2023 13:20,9,MNNIT Gate,25.492,81.8639,115,34.27,120,63,4,53,Clear,Tuesday,0,,2.37,66,11,14,24,13
6539,1/5/2023 12:50,9,MNNIT Gate,25.492,81.8639,91,33.88,120,66,5,49,Clear,Thursday,1,,2.22,49,14,11,17,12
7219,1/6/2023 0:10,9,MNNIT Gate,25.492,81.8639,131,31.23,120,56,5,60,Clear,Friday,0,,2.93,78,14,19,19,0
9973,1/7/2023 22:10,3,Chowk,25.4314,81.8437,111,31.34,120,56,5,59,Clear,Saturday,0,,2.13,65,8,14,24,22
4252,1/3/2023 22:50,2,Katra,25.455,81.8463,69,40.6,120,63,5,52,Clear,Tuesday,0,,1.46,41,10,4,14,22
3463,1/3/2023 9:40,3,Chowk,25.4314,81.8437,160,28.01,120,80,5,35,Light Rain,Tuesday,0,,2.93,103,8,22,27,9
9985,1/7/2023 22:20,5,Naini Bridge,25.4088,81.8592,67,40.35,120,58,6,56,Clear,Saturday,0,,1.39,36,8,6,17,22
6045,1/5/2023 4:40,5,Naini Bridge,25.4088,81.8592,67,39.61,120,58,5,57,Clear,Thursday,1,,1.02,50,2,6,9,4
5102,1/4/2023 13:00,2,Katra,25.455,81.8463,93,36.49,120,49,4,67,Clear,Wednesday,0,,1.86,57,10,8,18,13
830,1/1/2023 13:40,10,Minto Park,25.4352,81.882,39,38.79,120,72,4,44,Heatwave,Sunday,1,,0.96,18,8,2,11,13
8576,1/6/2023 22:50,6,Allahabad Junction,25.4358,81.8307,41,44.19,120,58,3,59,Clear,Friday,0,,0.75,25,5,1,10,22
7628,1/6/2023 7:00,8,Jhunsi,25.4326,81.9061,98,28.99,120,73,5,42,Clear,Friday,0,,3.7,107,20,18,31,7
8923,1/7/2023 4:40,3,Chowk,25.4314,81.8437,80,36.74,120,56,3,61,Clear,Saturday,0,,1.31,51,3,9,17,4
8,1/1/2023 0:00,8,Jhunsi,25.4326,81.9061,55,41.97,120,59,5,56,Clear,Sunday,1,,1.63,26,12,8,9,0
218,1/1/2023 3:30,8,Jhunsi,25.4326,81.9061,16,49.37,120,57,5,58,Clear,Sunday,1,,0.36,10,2,2,2,3
1257,1/1/2023 20:50,7,Phaphamau,25.4945,81.8686,51,38.35,120,52,5,64,Light Rain,Sunday,1,,1.16,30,6,7,8,20
7983,1/6/2023 13:00,3,Chowk,25.4314,81.8437,105,31.28,120,58,5,57,Light Rain,Friday,0,Local Market Fair,2.14,60,14,6,25,13
2262,1/2/2023 13:40,2,Katra,25.455,81.8463,72,37.72,120,56,4,60,Clear,Monday,0,,1.42,42,10,7,16,13
3975,1/3/2023 18:10,5,Naini Bridge,25.4088,81.8592,193,26.84,120,74,5,41,Clear,Tuesday,0,,3.51,59,13,21,40,18
4214,1/3/2023 22:10,4,Tagore Town,25.4675,81.8867,77,34.7,120,68,3,49,Clear,Tuesday,0,,1.85,41,11,10,15,22
877,1/1/2023 14:30,7,Phaphamau,25.4945,81.8686,22,47.83,120,58,3,59,Clear,Sunday,1,,0.2,16,0,0,6,14
1507,1/2/2023 1:00,7,Phaphamau,25.4945,81.8686,119,34.13,120,59,3,58,Clear,Monday,0,,2.45,69,13,12,25,1
2551,1/2/2023 18:30,1,Civil Lines,25.4486,81.8333,224,24.09,120,74,5,41,Light Rain,Monday,0,,4.14,143,21,16,44,18
312,1/1/2023 5:10,2,Katra,25.455,81.8463,65,39.56,120,64,5,51,Clear,Sunday,1,New Year Celebration,1.13,40,8,0,17,5
2440,1/2/2023 16:30,10,Minto Park,25.4352,81.882,95,22.43,120,57,6,57,Heavy Rain,Monday,0,,2,52,9,13,21,16
1140,1/1/2023 18:50,10,Minto Park,25.4352,81.882,146,9.39,120,60,4,56,Heavy Rain,Sunday,1,Roadwork,3,97,17,12,20,18
8191,1/6/2023 16:30,1,Civil Lines,25.4486,81.8333,119,30.84,120,64,4,52,Clear,Friday,0,,2.32,70,11,12,26,16
2446,1/2/2023 16:40,6,Allahabad Junction,25.4358,81.8307,123,26.44,120,59,3,58,Fog,Monday,0,,2.14,76,9,10,28,16
9357,1/7/2023 11:50,7,Phaphamau,25.4945,81.8686,85,35.79,120,57,3,60,Clear,Saturday,0,,1.42,54,4,9,18,11
1936,1/2/2023 8:10,6,Allahabad Junction,25.4358,81.8307,390,10.78,120,80,5,35,Clear,Monday,0,Accident,8.65,214,51,41,84,8
3074,1/3/2023 3:10,4,Tagore Town,25.4675,81.8867,102,33.03,120,60,5,55,Clear,Tuesday,0,,1.92,59,8,11,24,3
5475,1/4/2023 19:10,5,Naini Bridge,25.4088,81.8592,231,25.73,120,85,6,29,Clear,Wednesday,0,,4.46,139,24,18,50,19
859,1/1/2023 14:10,9,MNNIT Gate,25.492,81.8639,19,39.09,120,69,5,46,Fog,Sunday,1,,0.22,15,0,1,3,14
5911,1/5/2023 2:30,1,Civil Lines,25.4486,81.8333,48,32.61,120,62,5,53,Heavy Rain,Thursday,1,,0.74,30,2,4,12,2
3913,1/3/2023 17:10,3,Chowk,25.4314,81.8437,195,27.91,120,81,4,35,Clear,Tuesday,0,,4.13,118,20,24,33,17
9844,1/7/2023 20:00,4,Tagore Town,25.4675,81.8867,156,29.86,120,66,4,50,Clear,Saturday,0,,3.61,92,22,17,25,20
6830,1/5/2023 17:40,10,Minto Park,25.4352,81.882,115,33.07,120,53,5,62,Clear,Thursday,1,,2.7,61,18,11,25,17
9404,1/7/2023 12:40,4,Tagore Town,25.4675,81.8867,147,29.1,120,59,5,56,Clear,Saturday,0,,3.22,83,17,18,29,12
1481,1/2/2023 0:40,1,Civil Lines,25.4486,81.8333,110,29.42,120,56,4,60,Cold Wave,Monday,0,,2.42,61,10,18,21,0
4313,1/3/2023 23:50,3,Chowk,25.4314,81.8437,152,14.48,120,75,4,41,Clear,Tuesday,0,Roadwork,2.64,90,10,14,38,23
177,1/1/2023 2:50,7,Phaphamau,25.4945,81.8686,57,37.26,120,65,5,50,Light Rain,Sunday,1,,1.1,39,6,4,8,2
8796,1/7/2023 2:30,6,Allahabad Junction,25.4358,81.8307,59,44.58,120,57,4,59,Clear,Saturday,0,,1.19,27,5,8,19,2
8995,1/7/2023 5:50,5,Naini Bridge,25.4088,81.8592,101,37.11,120,62,4,54,Clear,Saturday,0,,2.02,59,9,12,21,5
7527,1/6/2023 5:20,7,Phaphamau,25.4945,81.8686,49,48.39,120,59,4,57,Clear,Friday,0,,1.25,26,7,8,8,5
4519,1/4/2023 3:10,9,MNNIT Gate,25.492,81.8639,56,40.95,120,51,4,65,Clear,Wednesday,0,,1.24,35,7,6,8,3
9780,1/7/2023 18:50,10,Minto Park,25.4352,81.882,162,21.59,120,83,6,31,Fog,Saturday,0,,2.86,103,13,12,34,18
8991,1/7/2023 5:50,1,Civil Lines,25.4486,81.8333,73,38.65,120,62,5,52,Clear,Saturday,0,,1.46,45,8,6,14,5
7607,1/6/2023 6:40,7,Phaphamau,25.4945,81.8686,19,58.64,120,56,4,60,Clear,Friday,0,,0.22,15,0,1,3,6
6051,1/5/2023 4:50,1,Civil Lines,25.4486,81.8333,88,37.28,120,59,5,56,Clear,Thursday,1,,1.62,58,9,5,16,4
765,1/1/2023 12:40,5,Naini Bridge,25.4088,81.8592,34,42.04,120,61,3,56,Light Rain,Sunday,1,,0.62,25,2,4,3,12
8057,1/6/2023 14:10,7,Phaphamau,25.4945,81.8686,104,31.04,120,65,4,51,Light Rain,Friday,0,,2.2,59,12,11,22,14
7976,1/6/2023 12:50,6,Allahabad Junction,25.4358,81.8307,166,13.7,120,84,4,32,Clear,Friday,0,Roadwork,3.63,102,24,12,28,12
2052,1/2/2023 10:10,2,Katra,25.455,81.8463,221,24.43,120,82,5,33,Clear,Monday,0,,4.13,134,21,17,19,10
7482,1/6/2023 4:40,2,Katra,25.455,81.8463,104,36.06,120,64,4,52,Clear,Friday,0,,2.24,62,13,10,19,4
3185,1/3/2023 5:00,5,Naini Bridge,25.4088,81.8592,76,42.18,120,58,4,58,Clear,Tuesday,0,,1.28,59,7,3,20,5
829,1/1/2023 13:40,9,MNNIT Gate,25.492,81.8639,33,48.44,120,63,5,52,Heatwave,,1,,0.53,19,1,4,9,13
5086,1/4/2023 12:40,6,Allahabad Junction,25.4358,81.8307,115,31.4,120,56,5,59,Clear,Wednesday,0,,2.08,76,9,10,20,12
7136,1/5/2023 22:50,6,Allahabad Junction,25.4358,81.8307,27,43.95,120,61,5,54,Clear,Thursday,1,,0.6,16,10,2,5,22
4502,1/4/2023 3:00,2,Katra,25.455,81.8463,138,27.59,120,53,2,65,Heatwave,Wednesday,0,,2.45,88,12,9,29,3
262,1/1/2023 4:20,2,Katra,25.455,81.8463,18,56.48,120,63,4,53,Clear,Sunday,1,New Year Celebration,0.51,9,4,2,3,4
5671,1/4/2023 22:30,1,Civil Lines,25.4486,81.8333,86,37.15,120,65,4,51,Clear,Wednesday,0,,1.93,51,9,13,13,22
5333,1/4/2023 16:50,3,Chowk,25.4314,81.8437,91,33.53,120,51,5,64,Clear,Wednesday,0,,1.98,50,13,7,21,16
3585,1/3/2023 11:40,5,Naini Bridge,25.4088,81.8592,81,32.71,120,61,3,56,Light Rain,Tuesday,0,,1.58,50,10,4,17,11
4946,1/4/2023 10:20,6,Allahabad Junction,25.4358,81.8307,278,23.65,120,61,5,37,Clear,Wednesday,0,,5.59,170,28,28,52,10
749,1/5/2023 6:40,10,Minto Park,25.4352,81.882,79,33.6,120,66,3,51,Cold Wave,Thursday,1,,1.52,53,8,6,12,6
385,1/1/2023 6:20,5,Naini Bridge,25.4088,81.8592,31,47.08,120,62,6,52,Clear,Sunday,1,,0.6,20,4,1,6,6
3997,1/3/2023 18:30,7,Phaphamau,25.4945,81.8686,211,26.78,120,80,3,37,Clear,Tuesday,0,,4.76,122,28,23,38,18
2448,1/2/2023 16:40,8,Jhunsi,25.4326,81.9061,88,27.33,120,58,6,56,Fog,Monday,0,,1.72,53,5,14,16,16
390,1/1/2023 6:20,10,Minto Park,25.4352,81.882,52,40.55,120,57,5,58,Clear,Sunday,1,,0.94,33,5,3,11,6
2335,1/2/2023 14:50,5,Naini Bridge,25.4088,81.8592,63,41.19,120,71,5,44,Clear,Monday,0,,1.25,39,7,5,12,14
2781,1/2/2023 22:20,1,Civil Lines,25.4486,81.8333,72,37.55,120,61,4,55,Clear,Monday,0,,1.35,42,6,7,17,22
3948,1/3/2023 17:40,8,Jhunsi,25.4326,81.9061,180,22.09,120,80,4,36,Fog,Tuesday,0,,3.64,102,17,21,40,17
6346,1/5/2023 9:40,6,Allahabad Junction,25.4358,81.8307,78,42.97,120,53,5,62,Clear,Thursday,1,,1.64,42,9,8,19,9
7530,1/6/2023 5:20,10,Minto Park,25.4352,81.882,59,38.51,120,70,5,45,Clear,Friday,0,,1.25,37,5,9,8,5
5638,1/4/2023 21:50,8,Jhunsi,25.4326,81.9061,94,35.14,120,58,5,57,Clear,Wednesday,0,,1.72,60,9,6,19,21
8851,1/7/2023 3:30,1,Civil Lines,25.4486,81.8333,41,31.38,120,52,4,64,Heavy Rain,Saturday,0,,0.83,22,5,3,11,3
5539,1/4/2023 20:10,9,MNNIT Gate,25.492,81.8639,175,28.47,120,77,6,37,Clear,Wednesday,0,,3.02,113,11,16,35,20
2053,1/2/2023 10:10,3,Chowk,25.4314,81.8437,242,22.51,120,83,5,32,Clear,,0,,4.98,141,24,28,49,10
7258,1/4/2023 12:00,8,Jhunsi,25.4326,81.9061,118,34.04,120,55,4,61,Clear,,0,,2.77,64,18,12,24,12
5057,1/4/2023 12:10,7,Phaphamau,25.4945,81.8686,131,29.53,120,54,3,63,Clear,Wednesday,0,,2.44,74,12,11,34,12
6853,1/5/2023 18:10,3,Chowk,25.4314,81.8437,150,30.56,120,65,5,50,Clear,Thursday,1,,2.77,92,14,11,33,18
383,1/1/2023 6:20,3,Chowk,25.4314,81.8437,25,49.21,120,55,5,60,Clear,Sunday,1,,0.52,18,3,2,2,6
2830,1/2/2023 23:00,10,Minto Park,25.4352,81.882,73,37.25,120,70,3,47,Clear,,0,,1.31,47,7,4,15,23
1175,1/1/2023 19:30,5,Naini Bridge,25.4088,81.8592,84,37.19,120,60,4,56,Clear,Sunday,1,,1.86,44,11,10,20,19
5439,1/4/2023 18:30,9,MNNIT Gate,25.492,81.8639,158,26.56,120,82,5,33,Light Rain,Wednesday,0,,3.16,94,17,14,33,18
